what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1390256963965
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1390256963966
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1390256963967
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1390256963969
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1390256963970
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1390256963971
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1390256963971
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1390256963971
os,sysinfo,,,"win32",1390256963975
arch,sysinfo,,,"x86_64",1390256963975
ws,sysinfo,,,"win32",1390256963975
locale,sysinfo,,,"en_US",1390256963975
processors,sysinfo,,,"4",1390256963975
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1390256963975
java.runtime.version,sysinfo,,,"1.7.0_05-b06",1390256963975
java.specification.name,sysinfo,,,"Java Platform API Specification",1390256963975
java.specification.vendor,sysinfo,,,"Oracle Corporation",1390256963975
java.specification.version,sysinfo,,,"1.7",1390256963975
java.vendor,sysinfo,,,"Oracle Corporation",1390256963975
java.version,sysinfo,,,"1.7.0_05",1390256963975
java.vm.info,sysinfo,,,"mixed mode",1390256963975
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1390256963975
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1390256963975
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1390256963975
java.vm.specification.version,sysinfo,,,"1.7",1390256963975
java.vm.vendor,sysinfo,,,"Oracle Corporation",1390256963975
java.vm.version,sysinfo,,,"23.1-b03",1390256963975
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1390256964751
